id_gpa;id_name_gpa;num_gpa;id_shop;id_agr_state;inv_num_gpa;full_num_gpa;id_cbn_type;mtrPlaceName;id_mtrPlaceType;id_ks;kod_kor;kod_sor;name_sor
877;3;7;156;2;132424;27;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS3-KC02-GP07;КС Новокомсомоль. (КС-11), цех №2, ГПА-7
878;3;8;156;7;132425;28;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS3-KC02-GP08;КС Новокомсомоль. (КС-11), цех №2, ГПА-8
879;3;1;157;2;132426;31;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS3-KC03-GP01;КС Новокомсомоль. (КС-11), цех №3, ГПА-1
880;3;2;157;7;132427;32;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS3-KC03-GP02;КС Новокомсомоль. (КС-11), цех №3, ГПА-2
881;3;3;157;2;132428;33;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS3-KC03-GP03;КС Новокомсомоль. (КС-11), цех №3, ГПА-3
882;3;4;157;2;132429;34;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS3-KC03-GP04;КС Новокомсомоль. (КС-11), цех №3, ГПА-4
883;3;5;157;2;132430;35;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS3-KC03-GP05;КС Новокомсомоль. (КС-11), цех №3, ГПА-5
884;3;6;157;2;132431;36;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS3-KC03-GP06;КС Новокомсомоль. (КС-11), цех №3, ГПА-6
885;3;7;157;2;132432;37;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS3-KC03-GP07;КС Новокомсомоль. (КС-11), цех №3, ГПА-7
886;3;8;157;2;132433;38;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS3-KC03-GP08;КС Новокомсомоль. (КС-11), цех №3, ГПА-8
887;11;1;158;1;132150;41;7;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS3-KC04-GP01;КС Новокомсомоль. (КС-11), цех №4, ГПА-1
888;11;2;158;2;132434;42;7;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS3-KC04-GP02;КС Новокомсомоль. (КС-11), цех №4, ГПА-2
889;11;3;158;2;132435;43;7;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS3-KC04-GP03;КС Новокомсомоль. (КС-11), цех №4, ГПА-3
890;35;1;166;10;378907;51;17;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS2-KC05-GP01;КС Новокомсомол. (КС-20), цех №5, ГПА-51
891;35;2;166;10;378897;52;17;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS2-KC05-GP02;КС Новокомсомол. (КС-20), цех №5, ГПА-52
892;35;3;166;10;363367;53;17;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS2-KC05-GP03;КС Новокомсомол. (КС-20), цех №5, ГПА-53
893;35;1;167;9;351039;61;18;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS2-KC06-GP01;КС Новокомсомол. (КС-20), цех №6, ГПА-61
894;35;2;167;16;351040;62;18;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS2-KC06-GP02;КС Новокомсомол. (КС-20), цех №6, ГПА-62
895;35;3;167;9;351041;63;18;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS2-KC06-GP03;КС Новокомсомол. (КС-20), цех №6, ГПА-63
896;30;1;168;10;003975;71;19;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS2-KC07-GP01;КС Новокомсомол. (КС-20), цех №7, ГПА-71
897;30;2;168;1;003976;72;19;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS2-KC07-GP02;КС Новокомсомол. (КС-20), цех №7, ГПА-72
898;30;3;168;1;003977;73;19;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS2-KC07-GP03;КС Новокомсомол. (КС-20), цех №7, ГПА-73
899;25;1;169;2;132512;81;13;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS2-KC08-GP01;КС Новокомсомол. (КС-20), цех №8, ГПА-81
900;25;2;169;8;132513;82;13;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS2-KC08-GP02;КС Новокомсомол. (КС-20), цех №8, ГПА-82
901;25;3;169;2;132514;83;13;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS2-KC08-GP03;КС Новокомсомол. (КС-20), цех №8, ГПА-83
902;25;4;169;2;132515;84;13;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS2-KC08-GP04;КС Новокомсомол. (КС-20), цех №8, ГПА-84
903;25;5;169;2;132516;85;13;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS2-KC08-GP05;КС Новокомсомол. (КС-20), цех №8, ГПА-85
904;25;6;169;2;132517;86;13;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS2-KC08-GP06;КС Новокомсомол. (КС-20), цех №8, ГПА-86
905;27;1;170;1;132563;91;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS2-KC09-GP01;КС Новокомсомол. (КС-20), цех №9, ГПА-91
906;27;2;170;1;132564;92;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS2-KC09-GP02;КС Новокомсомол. (КС-20), цех №9, ГПА-92
907;27;3;170;9;132565;93;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS2-KC09-GP03;КС Новокомсомол. (КС-20), цех №9, ГПА-93
908;27;4;170;1;132566;94;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS2-KC09-GP04;КС Новокомсомол. (КС-20), цех №9, ГПА-94
909;23;5;170;10;004856;95;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS2-KC09-GP05;КС Новокомсомол. (КС-20), цех №9, ГПА-95
910;27;1;171;1;132553;101;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS2-KC10-GP01;КС Новокомс. (КС-20), цех №10, ГПА-101
911;27;2;171;1;132554;102;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS2-KC10-GP02;КС Новокомс. (КС-20), цех №10, ГПА-102
912;27;3;171;2;132555;103;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS2-KC10-GP03;КС Новокомс. (КС-20), цех №10, ГПА-103
913;27;4;171;1;132556;104;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS2-KC10-GP04;КС Новокомс. (КС-20), цех №10, ГПА-104
914;27;5;171;2;132557;105;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T06-KS2-KC10-GP05;КС Новокомс. (КС-20), цех №10, ГПА-105
915;2;1;172;2;135014;31;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC03-GP01;КС Новопелымская, цех №3, ГПА-1
916;2;2;172;10;135016;32;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC03-GP02;КС Новопелымская, цех №3, ГПА-2
917;2;3;172;2;135018;33;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC03-GP03;КС Новопелымская, цех №3, ГПА-3
918;2;4;172;2;135020;34;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC03-GP04;КС Новопелымская, цех №3, ГПА-4
919;2;5;172;2;135022;35;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC03-GP05;КС Новопелымская, цех №3, ГПА-5
920;2;6;172;2;135024;36;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC03-GP06;КС Новопелымская, цех №3, ГПА-6
921;8;1;173;1;239046;41;5;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS2-KC04-GP01;КС Пелымская, цех №4, ГПА-1
922;8;2;173;1;239047;42;5;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS2-KC04-GP02;КС Пелымская, цех №4, ГПА-2
923;8;3;173;1;239048;43;5;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS2-KC04-GP03;КС Пелымская, цех №4, ГПА-3
924;8;4;173;2;239049;44;5;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS2-KC04-GP04;КС Пелымская, цех №4, ГПА-4
925;8;5;173;1;239050;45;5;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS2-KC04-GP05;КС Пелымская, цех №4, ГПА-5
926;8;6;173;9;239051;46;5;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS2-KC04-GP06;КС Пелымская, цех №4, ГПА-6
927;8;1;174;2;004030;51;5;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS2-KC05-GP01;КС Пелымская, цех №5, ГПА-1
928;8;2;174;10;004031;52;5;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS2-KC05-GP02;КС Пелымская, цех №5, ГПА-2
929;8;3;174;1;004032;53;5;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS2-KC05-GP03;КС Пелымская, цех №5, ГПА-3
930;8;4;174;1;004034;54;5;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS2-KC05-GP04;КС Пелымская, цех №5, ГПА-4
931;8;5;174;1;004035;55;5;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS2-KC05-GP05;КС Пелымская, цех №5, ГПА-5
932;8;6;174;2;004036;56;5;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS2-KC05-GP06;КС Пелымская, цех №5, ГПА-6
933;11;1;175;2;135301;61;7;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS2-KC06-GP01;КС Пелымская, цех №6, ГПА-1
934;12;2;175;1;135302;62;7;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS2-KC06-GP02;КС Пелымская, цех №6, ГПА-2
935;11;3;175;1;135303;63;7;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS2-KC06-GP03;КС Пелымская, цех №6, ГПА-3
936;5;1;176;2;135272;71;11;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS2-KC07-GP01;КС Пелымская, цех №7, ГПА-1
937;5;2;176;2;135273;72;11;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS2-KC07-GP02;КС Пелымская, цех №7, ГПА-2
938;5;3;176;1;135274;73;11;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS2-KC07-GP03;КС Пелымская, цех №7, ГПА-3
939;5;4;176;9;135275;74;11;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS2-KC07-GP04;КС Пелымская, цех №7, ГПА-4
940;5;5;176;1;135276;75;11;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS2-KC07-GP05;КС Пелымская, цех №7, ГПА-5
941;5;1;177;2;135368;81;11;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS2-KC08-GP01;КС Пелымская, цех №8, ГПА-1
942;5;2;177;8;135369;82;11;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS2-KC08-GP02;КС Пелымская, цех №8, ГПА-2
943;5;3;177;8;135370;83;11;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS2-KC08-GP03;КС Пелымская, цех №8, ГПА-3
944;5;4;177;1;135371;84;11;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS2-KC08-GP04;КС Пелымская, цех №8, ГПА-4
945;5;5;177;1;135372;85;11;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS2-KC08-GP05;КС Пелымская, цех №8, ГПА-5
946;5;1;178;2;135388;91;11;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS2-KC09-GP01;КС Пелымская, цех №9, ГПА-1
947;5;2;178;9;135389;92;11;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS2-KC09-GP02;КС Пелымская, цех №9, ГПА-2
948;5;3;178;7;135390;93;11;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS2-KC09-GP03;КС Пелымская, цех №9, ГПА-3
949;5;4;178;9;135391;94;11;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS2-KC09-GP04;КС Пелымская, цех №9, ГПА-4
950;5;5;178;9;135403;95;11;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS2-KC09-GP05;КС Пелымская, цех №9, ГПА-5
951;5;1;179;2;135055;11;11;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC01-GP01;КС Новопелымская, цех №1, ГПА-1
952;5;2;179;1;135019;12;11;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC01-GP02;КС Новопелымская, цех №1, ГПА-2
953;5;3;179;9;135017;13;11;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC01-GP03;КС Новопелымская, цех №1, ГПА-3
954;5;4;179;1;135015;14;11;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC01-GP04;КС Новопелымская, цех №1, ГПА-4
955;5;5;179;2;135013;15;11;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC01-GP05;КС Новопелымская, цех №1, ГПА-5
956;5;1;180;1;135139;21;11;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC02-GP01;КС Новопелымская, цех №2, ГПА-1
957;5;2;180;2;135138;22;11;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC02-GP02;КС Новопелымская, цех №2, ГПА-2
958;5;3;180;2;135137;23;11;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC02-GP03;КС Новопелымская, цех №2, ГПА-3
959;5;4;180;1;135136;24;11;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC02-GP04;КС Новопелымская, цех №2, ГПА-4
960;5;5;180;2;135135;25;11;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC02-GP05;КС Новопелымская, цех №2, ГПА-5
961;6;1;181;9;135183;31;2;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC03-GP01;КС Новопелымская, цех №3, ГПА-1
962;6;2;181;2;135184;32;2;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC03-GP02;КС Новопелымская, цех №3, ГПА-2
963;5;3;181;2;135063;33;11;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC03-GP03;КС Новопелымская, цех №3, ГПА-3
964;5;4;181;2;135064;34;11;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC03-GP04;КС Новопелымская, цех №3, ГПА-4
965;5;5;181;2;135065;35;11;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC03-GP05;КС Новопелымская, цех №3, ГПА-5
966;17;1;182;1;135085;41;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC04-GP01;КС Новопелымская, цех №4, ГПА-1
967;17;2;182;2;135086;42;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC04-GP02;КС Новопелымская, цех №4, ГПА-2
968;17;3;182;2;135087;43;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC04-GP03;КС Новопелымская, цех №4, ГПА-3
969;17;4;182;2;135088;44;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC04-GP04;КС Новопелымская, цех №4, ГПА-4
970;17;5;182;14;135226;45;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC04-GP05;КС Новопелымская, цех №4, ГПА-5
971;17;1;183;1;135238;51;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC05-GP01;КС Новопелымская, цех №5, ГПА-1
972;17;2;183;2;135237;52;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC05-GP02;КС Новопелымская, цех №5, ГПА-2
973;17;3;183;1;135236;53;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC05-GP03;КС Новопелымская, цех №5, ГПА-3
974;17;4;183;1;135235;54;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC05-GP04;КС Новопелымская, цех №5, ГПА-4
975;17;5;183;2;135234;55;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC05-GP05;КС Новопелымская, цех №5, ГПА-5
976;17;1;184;1;135151;61;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC06-GP01;КС Новопелымская, цех №6, ГПА-1
977;17;2;184;2;135150;62;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC06-GP02;КС Новопелымская, цех №6, ГПА-2
978;17;3;184;16;135149;63;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC06-GP03;КС Новопелымская, цех №6, ГПА-3
979;17;4;184;1;135148;64;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC06-GP04;КС Новопелымская, цех №6, ГПА-4
980;17;5;184;2;135147;65;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T16-KS1-KC06-GP05;КС Новопелымская, цех №6, ГПА-5
981;1;1;185;2;131332;21;15;;6;;GT_MG_KS_KC_GPA;GTYGK-T03-KS1-KC02-GP01;КС Ивдельская, цех №2, ГПА-1
982;1;2;185;2;131333;22;15;;6;;GT_MG_KS_KC_GPA;GTYGK-T03-KS1-KC02-GP02;КС Ивдельская, цех №2, ГПА-2
983;1;3;185;2;131334;23;15;;6;;GT_MG_KS_KC_GPA;GTYGK-T03-KS1-KC02-GP03;КС Ивдельская, цех №2, ГПА-3
984;1;4;185;2;131335;24;15;;6;;GT_MG_KS_KC_GPA;GTYGK-T03-KS1-KC02-GP04;КС Ивдельская, цех №2, ГПА-4
985;1;5;185;2;131336;25;15;;6;;GT_MG_KS_KC_GPA;GTYGK-T03-KS1-KC02-GP05;КС Ивдельская, цех №2, ГПА-5
986;1;6;185;2;131337;26;15;;6;;GT_MG_KS_KC_GPA;GTYGK-T03-KS1-KC02-GP06;КС Ивдельская, цех №2, ГПА-6
987;1;7;185;2;131338;27;15;;6;;GT_MG_KS_KC_GPA;GTYGK-T03-KS1-KC02-GP07;КС Ивдельская, цех №2, ГПА-7
988;1;8;185;2;131339;28;15;;6;;GT_MG_KS_KC_GPA;GTYGK-T03-KS1-KC02-GP08;КС Ивдельская, цех №2, ГПА-8
989;1;9;185;2;131340;29;15;;6;;GT_MG_KS_KC_GPA;GTYGK-T03-KS1-KC02-GP09;КС Ивдельская, цех №2, ГПА-9
990;2;1;186;2;131326;31;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T03-KS1-KC03-GP01;КС Ивдельская, цех №3, ГПА-1
